PPARG	NFATC2	BCL6	MAFB	PRDM1	SNAI3	EGR2	ETS1	STAT1	FOS	NFYC	IRF8	TCF3	PPARD	SNAI1
21.6023115	11.0866128	24.6938045	31.6489076	23.309974	17.1938444	17.7864319	9.6309384	12.1242898	23.0594134	18.1548151	3.978915	9.7005858	16.3353911	14.1593727
43.0187155	3.8810772	21.3030663	13.7367999	14.0462984	13.1684727	16.2783366	11.4933138	10.7232937	12.6844395	15.9001129	3.8810772	9.9379939	15.7405712	12.3262545
20.8825102	9.1114751	21.2920751	25.2920216	14.6468392	12.6029078	15.9937247	10.8835269	11.3969371	10.7496697	14.9451736	3.7736519	11.5230367	14.3837454	12.2239578
23.2518672	11.3997324	15.0356367	23.6849521	16.1304968	19.657848	18.0747766	10.116642	11.1451129	19.3443893	14.9698011	3.8519049	8.6166318	15.3071911	10.496181
18.3517156	3.752578	23.1354057	12.1777879	12.7830758	18.4419043	31.4794342	11.2551036	10.7677316	11.4998193	15.849778	8.1516414	11.4605579	16.7828136	8.7239589
18.9802454	9.5871519	22.7583089	23.44378	15.0674266	22.7219653	11.2224984	10.9083913	11.0958789	15.2550821	15.0519107	3.8722134	3.8722134	13.0492086	16.1335586
26.290991	12.8627271	26.3081722	25.0418654	14.3316117	17.654624	13.9794459	8.1497173	10.2863176	17.8276181	14.3259785	3.9271034	10.7894542	17.1207947	11.3969073
12.1566408	15.9902333	18.1110373	23.2777199	12.1987675	18.1144035	13.5186832	4.3989411	9.0389631	13.9336381	16.0131722	10.6426896	11.7651724	14.1472794	14.2561001
28.1167391	10.9042691	30.1487745	26.9697611	13.3277694	21.3469702	15.0019155	12.1712802	11.5276212	14.6632161	17.3930951	3.962013	12.6620827	18.2226561	3.962013
10.032527	3.9675299	20.2390588	14.3238416	18.0512314	11.5951685	27.1503087	9.1672903	10.8763915	11.3390229	17.6001108	3.9675299	6.6626606	16.6026583	3.9675299
30.6359942	8.7298117	20.3394492	34.3382779	15.6295846	15.280956	25.7344685	10.3005585	11.338347	12.068859	19.8806559	4.0539405	10.4477738	20.7392065	11.1083574
42.1742332	10.7374327	17.3223326	28.5371096	18.2759226	13.1962671	33.7939127	10.4369484	10.1417565	14.1128596	14.1890276	3.7918387	11.0560386	16.4882796	10.3847977
24.8430476	9.5034643	25.7261361	15.3758569	13.6104903	10.124556	15.7428007	9.558269	11.8345299	19.6762658	17.4786922	3.7959777	10.8405795	11.5657465	13.7408201
20.8939178	13.7857328	32.5478751	14.6504968	13.4851676	10.3946057	31.7987372	11.5990769	12.6655765	9.8821977	20.4366574	3.7719843	13.5532593	21.170134	3.7719843
18.887978	10.8249528	21.6193949	16.3424193	15.2036493	12.3267092	14.1731759	9.6289243	13.3255729	10.401526	17.3698656	9.0589687	8.4137208	15.7004801	3.8231502
22.2003644	9.580263	24.8259831	20.3587433	12.6008033	26.8129603	20.9907258	11.3144602	12.3445147	12.9593794	17.2337186	9.8051508	8.7775078	13.4335365	9.1614653
22.0114556	9.091414	28.7169191	15.6908434	12.1032701	20.3893545	13.7099552	9.1349873	11.9937886	18.9890277	16.6765916	3.7535749	11.3778212	15.20877	11.9544349
19.8151084	4.2227775	4.2227775	4.2227775	17.6047014	4.2227775	4.2227775	8.3876287	9.0842883	21.6849595	4.2227775	4.2227775	4.2227775	9.5997649	4.2227775
29.8995663	11.4575102	19.8070246	41.3545157	16.1830092	14.4896663	20.5678256	3.8144798	9.740336	11.4080066	15.6249964	3.8144798	11.0793231	13.3003925	3.8144798
19.4113698	12.7225335	26.2403114	28.8470277	21.2946245	4.330276	20.3636262	8.6866125	13.4374037	12.555994	15.2802772	4.330276	9.2368331	18.5764077	11.6263226
20.3306425	12.4641987	24.9302634	20.8352941	13.0349066	19.3291708	16.9898238	6.9800161	9.7946663	13.3491428	17.1694566	10.0668769	11.8312739	16.7034093	7.9664224
20.3341362	12.6002397	22.2458594	17.6402707	12.242521	12.4329703	17.5577122	8.204974	14.4777004	10.2299979	18.0438775	3.9639711	3.9639711	14.8148613	9.982316
36.5399862	13.1752234	26.451494	22.4820852	20.286493	13.1144022	33.0032128	10.8782853	12.8455019	4.1276035	18.9877136	4.1276035	13.0705636	26.2661841	4.1276035
26.241162	3.8728987	20.2362501	29.0914735	13.4050422	3.8728987	13.1256077	8.9216698	11.5452266	22.6137607	19.4420458	3.8728987	12.8267223	13.5847956	9.6118614
24.9010434	8.5736799	19.435134	13.1616195	13.2868098	14.493531	19.4757851	9.8222267	11.7092918	19.457048	16.5975533	3.9557287	10.7297878	18.6560516	10.4290888
15.629909	4.1034604	19.2516635	15.7616473	10.6355267	4.1034604	13.8360526	7.4874922	11.8949346	20.636949	18.9458789	4.1034604	11.6884277	23.1110847	4.1034604
30.53602	10.9132921	24.1446617	33.0912326	14.7330905	3.9463244	21.9712806	8.0646777	13.7975329	17.0056139	19.0356673	3.9463244	8.9973197	16.5050292	3.9463244
24.3693732	7.7682882	18.4829211	27.7203764	16.4492519	3.9459895	11.054919	9.4742879	9.2737441	18.4584106	14.6706574	3.9459895	9.1852927	13.6399009	13.4932321
14.8424072	4.1405489	27.1755711	18.4505072	11.7314465	15.2127126	20.6080859	11.6567256	10.1321202	20.7086306	16.1593897	4.1405489	9.8159729	13.8463803	4.1405489
25.7059046	9.4530346	24.8707946	18.7177615	12.6538732	18.7351233	20.7656884	11.6536905	10.110439	10.6890769	14.9442975	8.4580715	11.3214768	16.9867356	10.0282232
15.914505	9.0648057	21.1738665	22.4213979	13.1953246	12.1140717	11.569678	7.5807639	10.9739887	13.2691194	14.1810017	3.7459797	10.9938315	16.4978945	15.898733
32.1906292	11.8390729	24.5210519	16.2042656	16.1641736	3.8845196	24.1080387	3.8845196	6.435196	8.6502819	14.3037757	9.2572775	10.9711004	20.8983788	10.6844589
20.5740485	3.7510649	21.7337902	16.070702	14.4592603	15.7945134	18.2621432	3.7510649	11.9564447	10.8976551	14.7482745	3.7510649	11.4165721	16.7621171	3.7510649
17.4792943	4.0549099	22.5684234	19.3477316	20.0494597	18.5177715	19.9933208	8.8322541	9.9566979	20.0431845	16.2448614	4.0549099	11.0171336	22.3783597	4.0549099
19.2024911	10.9154129	20.7068244	23.2529772	12.9081702	11.4527576	16.1411659	4.1137974	15.1976486	15.4913616	14.4213062	4.1137974	13.2053421	12.8234039	13.7418153
25.1882683	8.7696861	25.0634549	23.1299174	12.6963963	15.7880205	17.2411867	8.6584769	10.4492829	16.1198308	18.5992752	4.0363513	9.7995118	16.4003819	10.6411837
19.4399258	3.9069082	17.8988387	32.5469189	11.3541824	3.9069082	10.7706127	9.8650554	11.7190528	11.0977203	15.57521	3.9069082	11.1236	11.8090656	3.9069082
26.5632795	10.8546005	27.1531468	24.4312137	18.717774	16.5666642	19.5956238	6.4689118	11.7960918	13.8283917	19.3143656	4.1529421	9.8339259	20.6199173	9.2982918
27.203942	8.9009788	24.5082869	35.2096949	14.1236704	3.9144405	16.6977161	11.5166416	10.4644132	12.9534748	15.5575616	3.9144405	11.5397176	18.3414167	3.9144405
33.6188354	12.6355176	42.8279815	19.3513292	12.7878885	12.3601547	16.6517206	8.807039	10.9342557	10.5049964	18.7095962	4.1052381	4.1052381	15.5205679	11.1959556
4.4989847	4.4989847	22.2962819	22.1537487	12.5174479	4.4989847	17.3612149	4.4989847	9.9857073	4.4989847	15.2488912	16.2361663	9.76998	13.9178637	4.4989847
13.4156225	11.8636799	14.9195409	19.9562908	16.0538889	14.6048929	14.8519416	4.3374213	11.6364563	14.7915353	15.7135813	4.3374213	15.2848392	14.8083275	4.3374213
18.5342687	9.6549636	21.621227	24.0812123	15.1863144	7.8237577	17.1794544	10.8945096	11.5436261	11.221458	12.2504435	3.8060309	11.1653283	14.5348166	3.8060309
20.5519165	8.2864616	25.8953824	25.4419483	16.9774205	3.7657406	16.0164658	9.5449053	11.0019533	11.5167949	20.8586007	3.7657406	11.2776839	22.5464586	16.2905884
20.181247	11.1000561	15.0960438	24.2879794	16.5739368	3.8386419	17.6584661	10.2396047	9.5099168	15.2213234	12.9003431	9.5821985	10.0334689	11.6904444	3.8386419
22.291628	9.5343568	21.2088183	24.9973738	13.6642098	17.334172	11.7311544	12.7634468	10.8189645	15.7377469	15.2913784	3.8200441	10.0929716	13.5642812	13.8195172
21.6259551	10.4121914	23.8118201	22.1642602	16.1536337	18.3381764	21.3887216	8.9266878	12.4778722	8.9860519	7.2931919	10.5824361	11.2107356	18.8961841	14.6066982
16.8423066	12.0250506	26.2985168	14.2659872	12.8575318	13.3041379	18.129417	7.3754407	14.3169559	14.1487704	19.1764849	4.0904507	13.5270889	16.9281033	4.0904507
23.0439811	4.1838322	20.9727185	26.3543807	14.3707636	15.3097613	13.9414262	4.1838322	11.6941325	13.6517533	19.2408852	4.1838322	9.496617	17.4719956	14.7953612
19.3973348	12.2400639	15.6713257	20.8242785	13.6537844	14.0520856	15.9126266	9.6500549	11.7524934	12.4412018	14.2691448	3.8376018	9.5697688	12.6547897	15.0426244
22.3910734	3.8979857	18.0858118	15.4980502	17.6370435	18.7434205	21.2636079	7.7347269	12.3297598	15.1444085	15.2986483	3.8979857	12.096781	14.0706031	3.8979857
19.1788505	4.1295962	22.6850159	26.7247597	15.0408848	17.8601713	16.9665034	9.5162692	11.6569403	16.649823	15.406684	4.1295962	4.1295962	16.890999	9.609943
18.621006	8.962689	17.4766936	11.4559056	9.8211651	14.3263863	19.7445566	8.5909187	10.3890485	13.3549042	16.3099177	9.0067638	9.2579799	14.4893463	16.5328472
16.9364826	15.9131135	22.1092163	16.6876016	12.1513888	19.3517547	20.814663	8.831155	12.1622664	15.2981413	18.804372	3.9272645	11.6458885	15.9885326	9.8607198
25.899656	9.3955065	37.6741089	20.6366948	15.1022804	12.8117545	14.9778886	11.3414244	11.1761853	9.8208047	17.2712501	4.082671	12.9765798	16.2390246	4.082671
16.7073958	8.2582153	12.1036963	11.2502879	11.3103271	21.4524573	11.3705476	7.6573622	13.0157503	17.785629	15.4063435	8.7001102	8.2066853	13.4407464	8.0651033
22.070465	8.7169053	21.7021011	20.6523618	13.8862995	26.0326868	21.9585535	9.4547246	11.3457452	12.1349382	16.6891035	3.7641688	9.2129116	19.6672603	10.29278
21.4785662	8.960017	20.555968	14.9410665	15.1517312	22.0858266	23.6605321	11.2755485	10.8368236	12.8011285	13.776826	3.7951438	9.5807738	16.039193	9.4334196
23.3029598	10.9183401	24.4928052	17.5192046	13.8820208	22.8128152	16.8837227	10.1373796	12.192771	19.4489089	16.9281308	3.9271562	9.5435202	17.0876132	9.8373739
19.9436831	3.8523188	21.1611484	19.4715322	14.1669822	16.3235963	13.8838106	11.2467125	11.35402	13.3150666	16.3357669	3.8523188	12.37152	12.6639936	13.3677812
28.4660305	10.942488	28.1761094	19.3537332	18.5425699	9.5738928	22.4932098	10.9648768	10.4367222	14.9395492	15.898541	3.9230781	6.6373442	16.6835723	10.4625165
26.6855532	8.2272164	22.8658307	18.5395162	17.0016674	13.473328	26.1704631	9.3887977	15.0534999	10.9545133	22.8260906	3.9493833	13.5918117	18.4734921	3.9493833
27.0339827	11.0816632	23.7686475	21.2356208	10.3343148	19.79113	15.9428688	8.8379153	11.4912864	17.3495575	15.4233637	3.908708	10.5421609	16.1725627	13.5578102
17.4447617	12.626078	20.328889	25.4937643	11.8390897	3.8350808	10.5803215	10.3843976	9.2028883	14.4880815	10.8656064	9.0637675	11.5708829	17.8749714	14.7820373
20.729764	3.9121687	18.5659122	20.8708244	12.1126455	3.9121687	3.9121687	8.3832499	10.6571961	15.6378718	14.9989902	3.9121687	12.7159225	12.5192968	8.7499307
16.2132114	11.8425145	20.4053685	18.479663	14.9784696	4.073812	12.7281268	4.073812	12.8238874	13.0996995	12.9531215	10.5334541	10.578736	11.8938784	10.7721702
21.6275178	7.9089351	22.2248214	29.642247	15.3001808	9.6944297	10.6373514	12.198051	10.8733895	18.0676586	17.8427188	9.5222539	10.0761954	13.4577837	12.8338135
25.0686173	8.9998157	20.1505784	14.5590846	15.1987021	12.2099793	14.9740765	9.588731	11.6420774	13.9164581	17.3265345	3.677176	12.5538096	15.2367633	15.435667
32.2543261	10.3550817	24.2845024	13.3238184	14.6041942	13.7212488	13.378734	8.2706011	10.8427092	3.7636792	17.6630158	3.7636792	10.1226047	11.5385044	3.7636792
17.9972187	11.248977	26.7179265	27.2174451	13.9810992	15.8000653	19.2484901	9.2716995	11.0410744	14.41595	16.1412015	3.706146	12.8634774	13.8941064	11.4816182
25.6409567	3.9614099	23.2262901	10.0673199	11.8782861	16.1427725	14.1307361	12.1748517	11.7726633	10.5053546	15.4006453	3.9614099	8.186423	16.291368	3.9614099
19.0756247	3.916485	30.8728784	16.1311564	13.5005824	35.9713607	21.0028331	8.1546837	11.7652788	15.6291004	18.3109044	3.916485	10.2630826	15.1852527	3.916485
21.1727284	3.8517355	28.506501	16.0917991	17.7229856	12.2237691	12.3314312	12.6327498	10.3659459	14.8993086	16.7073431	3.8517355	12.4989429	11.0637495	14.1203218
33.2150442	8.6960579	25.3362929	27.2275368	12.9596718	11.6483152	3.9671178	9.6137948	11.2491149	19.5520928	17.6166156	3.9671178	3.9671178	11.3712305	15.3820948
18.373607	3.6355396	22.8714801	9.3135126	13.473675	12.6496693	19.9921909	10.7848977	11.8945349	13.1443518	17.1788706	11.7913572	9.0875847	15.2536411	13.746617
23.5064371	8.5418162	18.8931828	21.8268288	3.9952475	14.3286358	3.9952475	10.2412715	11.3314377	19.6361023	16.7476953	3.9952475	10.0764752	9.2257728	3.9952475
14.2906382	3.6896376	14.007943	15.5771194	11.2017456	11.8896369	21.5184619	9.7736082	12.1873207	11.7879468	16.72533	3.6896376	10.0006068	14.9622265	10.7216385
19.6153398	8.6833671	32.6097476	13.1233527	13.2783769	3.7748318	20.9469456	12.7841777	10.8477038	18.1662226	16.7324643	3.7748318	10.4129964	14.7614932	3.7748318
22.5429833	8.2176886	21.3730912	19.6140937	14.5976184	15.5319563	17.5846906	8.268331	11.1299165	19.5231922	15.6038814	8.6851741	11.6787741	15.9492726	16.063537
26.6495395	11.2366493	29.0159683	24.9982463	13.7326832	14.055013	11.6064015	10.5270812	10.751254	15.0001404	16.0601807	3.846218	11.4614955	17.8265105	20.7778276
27.174614	9.0157661	24.0666959	25.3614288	15.9721392	10.3482128	18.3385815	9.2023184	10.5412487	16.15085	16.6657806	3.8312926	10.4084608	14.1246207	14.8085463
19.8722934	3.8983629	28.4081489	17.0806383	16.1332869	15.2060504	17.8922061	10.0497937	10.492721	16.8047725	16.7510524	3.8983629	3.8983629	14.6497878	12.3633114
18.2428323	10.0418624	26.0244822	14.2936887	12.4106776	15.674098	15.2382108	11.5388344	10.7477684	18.0468697	14.9984596	3.779629	9.6699192	18.0487984	9.0652868
33.0589171	14.4512158	31.0778892	26.7296989	12.6433927	14.9105973	18.5065458	14.4005718	10.0325287	8.740017	15.6051572	3.728324	15.3172254	13.6385518	9.5295205
30.6846058	13.2550644	28.5998325	28.5612453	14.736644	11.9207044	14.4829063	10.7206476	10.3013562	14.3424917	14.3622555	3.773145	9.7171158	15.2771549	12.5146512
16.0430535	9.0047714	30.2453859	20.1679498	15.4021628	3.6098445	12.8262808	10.6321195	9.0215526	15.8334663	13.0385216	3.6098445	11.3540993	20.6978249	15.972569
33.8751103	3.7152311	33.2886131	29.6386769	15.1623455	3.7152311	12.9474651	12.4504958	10.7769681	21.0754396	14.9980512	3.7152311	12.9328515	18.3835231	12.6573011
16.1037812	3.810667	11.2272623	8.5827578	13.9769889	15.2756831	23.3456091	8.4974263	12.1236242	9.6140137	15.8841888	3.810667	11.5769106	19.4471011	16.2670349
21.3247737	3.7112556	19.3593829	16.1404158	17.1400297	13.9779789	11.6723652	9.4930749	10.5005953	15.7933894	14.5825397	3.7112556	11.4674573	18.1058609	13.5977808
18.8113691	8.6387371	25.3049703	15.8889273	11.7251454	11.9597755	13.6026781	10.2939272	11.2086561	13.1129866	16.1446677	7.4568869	12.0380064	17.4380066	15.8415119
18.1806291	9.1098327	13.348566	19.1651305	13.8165708	13.9281659	15.0909628	4.6505919	13.2619364	11.2571512	16.7675391	3.7726061	14.2435682	15.8128465	3.7726061
28.7771478	10.5466308	19.043513	16.7383882	12.1271786	15.7129341	16.7283132	10.5993767	9.8046968	11.3373993	15.3726527	3.8153229	12.0385353	14.0713445	15.1362201
18.4174514	3.5437776	23.2196957	22.9292807	12.1773488	9.2531178	12.5432692	9.0079734	10.6469613	12.9945764	18.3315405	3.5437776	9.1302498	13.2851553	11.3986033
19.834777	10.2086451	17.8909807	18.976648	12.1591268	12.1911716	22.9084776	7.3943027	12.9206687	16.5937122	16.0519756	3.6129209	14.5674883	12.6978538	14.8062803
18.0090553	3.7821651	20.8039726	18.4608093	15.9725325	3.7821651	3.7821651	9.1320167	10.095693	13.8936791	14.2421504	10.4936489	9.7778466	15.808692	18.4156164
24.2453052	10.1127764	32.2299298	20.8054857	4.3748878	16.6639838	22.8520483	10.602522	13.2624259	21.0611581	15.0733586	4.3748878	10.735006	11.3964437	16.0368396
21.5252057	14.5212185	16.6885452	38.6081233	13.1315092	3.8437742	12.5910068	12.5403998	12.6732358	15.8768186	15.0284326	10.9973166	13.0787637	14.5289958	11.5710466
24.4269821	11.8643536	19.5487556	21.4159267	11.4742286	10.4013597	14.7738535	10.6933679	10.5188351	12.0144245	12.6142537	7.7907552	10.8928089	15.6171045	12.0525263
20.1556904	3.6960698	20.1711532	17.5136337	11.8956385	11.57259	16.3531901	10.8348494	10.7361889	11.8131306	14.8958693	3.6960698	8.6209663	13.7661369	10.295488
19.7762183	9.8176658	19.7062763	12.6895897	11.8151067	9.3197049	16.8913073	8.5807657	11.9109423	12.7128432	16.8985988	3.6838269	11.5538107	17.4831801	14.0962665
18.5694755	3.9713195	34.288388	18.4751492	12.4240788	18.9491524	20.802735	7.7453553	8.6616289	17.1658941	14.050331	3.9713195	11.1680618	19.5236599	3.9713195
25.2646906	12.6828913	35.770465	63.1203117	12.2866285	13.0190303	23.5703482	14.5455991	10.9041197	11.3895215	15.0043122	3.8626562	10.9670199	15.4472598	13.1373849
17.4910314	3.6405625	17.0402016	15.8966481	13.9300456	10.9830587	9.3191756	8.8814036	10.3243695	12.2255632	14.6612169	3.6405625	9.4270271	18.9443384	13.3347353
19.6623515	11.1961897	20.8384732	28.1355316	15.9142485	3.8680167	17.3675612	7.713771	14.5320757	19.0655176	11.4271956	3.8680167	13.5014678	17.5136891	16.446734
13.9450117	3.5108074	22.3868925	15.5576919	19.2893444	9.6864844	14.9087493	7.8665018	9.4074711	17.269427	14.3129321	3.5108074	10.5467035	14.2457038	9.0751526
17.9413957	4.0464541	27.6826471	20.2693886	15.8014716	4.0464541	21.0361095	9.4029553	11.152077	10.7359995	17.3574842	4.0464541	11.6236009	13.4873685	10.4439062
17.4558199	9.1731476	18.1002865	17.4467987	13.1290309	9.6802138	12.6026366	6.5156446	10.3662915	11.9512888	14.2908328	3.5656336	9.2656531	15.3192949	9.4100599
20.9753124	3.6997982	33.6398824	22.7382447	15.3212454	8.4825935	17.2821998	12.4286317	11.2382082	16.990277	17.4330439	8.6586495	12.4763124	16.3934721	17.8348449
21.2832309	3.8732276	16.9727104	9.9663765	9.4290699	16.3299222	14.2275315	10.8038298	12.6060876	12.9115574	18.3916724	3.8732276	11.2540685	18.4038517	8.0674894
21.3519799	3.8891421	11.3483987	14.2556556	10.1567106	11.9948007	26.8303243	8.2123082	12.9395844	19.9963154	15.9912522	3.8891421	13.0074472	14.3003331	3.8891421
22.2108919	11.4053082	22.5864836	17.8564857	11.2195784	15.4159049	7.7321716	10.2014266	12.9462875	14.3107968	18.4945949	3.8497197	11.8734727	16.1219575	11.6149913
31.2436577	10.0097118	34.3893326	15.8879472	19.2015643	21.2906768	25.8274375	10.4504618	12.724956	17.4827732	19.3470019	3.911149	8.8718113	23.3321931	10.3892853
31.5473878	9.0133278	30.9971138	24.6445723	14.574845	13.1452439	21.1202689	9.9940957	12.3927694	21.3178271	15.4405954	9.9622887	11.6776703	16.5836367	11.2976795
11.5223513	3.87278	3.87278	11.3461981	8.8842729	23.4297345	29.1785858	6.0525277	11.434233	13.0204371	18.1048988	3.87278	11.31644	21.9395725	3.87278
19.5633909	10.2133076	22.0617788	15.2472613	11.5048989	20.0331021	25.2591896	14.1466384	12.7484351	14.3711061	16.0854795	3.6546347	7.7150478	20.3353265	11.2622948
19.5045922	11.2112124	16.3910628	13.1150574	12.2649238	24.0805042	31.2726156	8.5074264	10.7015028	17.8097239	22.3843377	3.9006858	12.5434423	19.4561595	12.2513596
12.7464047	11.4055287	20.1845055	11.8393456	10.4555209	3.9453535	35.6310174	9.0988578	12.4743003	11.9929238	19.1925017	3.9453535	12.6488941	18.4505952	3.9453535
21.1804801	8.8202235	21.0542884	12.6364611	3.935654	17.7205631	15.4760044	9.8036712	12.3015434	12.4142676	18.7554001	3.935654	12.0372012	25.7372661	13.6209172
30.752678	17.3851762	20.2226532	25.9800455	16.8416348	24.0178474	42.32827	15.9233484	11.5386096	10.1234229	16.917543	3.8294344	16.4119874	18.5255181	11.8765308
16.8052017	14.4298864	21.0783022	11.9302991	9.5451611	21.9805006	32.3849532	8.8660834	13.6932844	13.7319264	15.6146896	3.9415993	12.2780723	21.9776767	12.7940157
26.22298	10.2782011	23.0793723	10.4459258	14.9174068	17.9942133	32.5358264	8.7650452	14.7019957	19.976772	18.8053201	3.8654951	13.0579697	19.2528809	3.8654951
17.8951296	15.1296129	18.2045477	12.9914129	13.1515564	16.6686827	31.4012482	9.7174352	13.1184132	11.7649346	20.7888859	4.1568119	11.2491254	11.2821063	10.9738991
30.5525031	9.582135	36.079677	18.3906499	15.805579	15.3341666	26.0265764	10.3907191	13.866274	18.9092978	21.7912053	3.7872245	9.8908937	19.5927282	8.6769158
18.2326892	9.5011695	18.4982564	18.5705766	15.3171434	14.6510704	18.4433542	3.9337425	10.732406	14.5765009	11.9227948	9.7060765	9.473803	15.5391292	15.2592126
21.7423466	8.8247503	44.8126589	17.0054793	15.0581456	3.8858486	26.4845264	12.7622239	12.699247	16.2591243	22.0888801	11.3920624	10.3561863	19.8022301	11.991098
19.3112926	9.9984207	18.8650184	17.5457047	11.6461287	13.5426062	16.5193445	11.1994091	13.0334406	15.1581429	17.5621998	11.6837179	12.1226412	13.0552513	10.0347795
16.7315149	3.9134896	16.9464327	12.3261184	3.9134896	23.7937797	10.9375052	9.2923512	12.1049059	17.8410355	17.7810303	3.9134896	9.5214407	13.0082507	10.6976211
15.9863523	12.0186203	15.9594193	14.832307	12.9942051	10.8947301	21.1704524	12.7504648	12.5823958	11.3624734	16.684213	9.9561069	12.084008	15.5491836	14.3469409
22.9202453	9.0783846	29.3973556	11.7649076	11.5642011	16.608152	19.1715138	10.3263666	11.9182714	15.0010755	18.0127311	3.8890744	12.169973	15.4749976	14.0394943
10.6962128	11.4223344	19.2717922	15.5904139	14.687177	11.959497	20.825323	6.359442	11.2375047	13.1655551	16.9978167	9.5989955	9.1523871	18.0561461	11.1447542
27.5010668	4.0158541	34.276393	14.7843894	19.6288373	20.8118753	36.6567358	11.89687	13.0802123	12.6540039	24.3241057	4.0158541	11.376762	18.9490896	11.1326538
10.107751	3.829043	18.1597896	9.062491	16.7338736	16.8507007	21.4941695	9.8526878	10.5912639	15.2030995	17.6719526	11.1945145	12.9110905	18.6599391	15.3646181
14.6313449	14.2406302	46.2314131	22.4167757	13.7539814	16.3453331	21.9662761	4.5267284	14.2107742	15.4703236	18.2407491	4.5267284	4.5267284	25.4287944	4.5267284
21.9906904	15.2012655	13.8955539	14.6184031	17.2656213	19.9574574	34.1377673	9.5927775	10.7756247	12.4692393	20.7697904	3.9685366	11.8493952	27.3834198	13.0850307
23.5274285	14.2162803	24.9448407	17.5362128	14.3404045	22.58491	36.1938441	8.2438121	14.6883011	18.7113501	18.2359118	11.0163223	12.0786618	24.4234084	16.3911152
18.8678917	9.4543246	15.4793935	11.7079067	11.4715417	22.5989749	36.6427271	7.9880757	11.5482752	12.9310482	21.5944179	10.1585875	11.5129933	21.8183689	13.4337889
21.7074461	12.5348738	13.2464144	17.4141493	16.104732	20.4901716	18.9673279	9.6281384	15.9817497	11.5024844	10.8200158	8.3386053	3.9995653	13.9876947	10.8877043
36.2023406	11.1658335	31.910801	30.826465	3.9321244	19.1318239	17.8156467	11.0837888	12.5554845	20.1557372	21.0393871	3.9321244	10.199903	13.8439999	11.2673097
16.0801618	14.1598687	13.7292781	16.415016	17.5922654	12.7677094	29.7260534	10.32269	12.6956625	11.5084052	17.6473617	4.0036023	4.0036023	19.6900907	15.7438583
21.8850785	4.0614468	9.5580711	20.3851619	16.0230372	34.7770074	54.0166958	7.2413096	16.0074474	13.5958993	17.368661	4.0614468	12.8290922	15.4761894	4.0614468
19.163576	12.1200602	30.5188302	16.6141198	18.5473721	22.4582725	21.4026924	11.1353733	16.2145975	15.292785	24.2964477	13.3953073	13.3412671	17.5813387	12.0767193
18.7831609	11.2065514	14.5126116	12.8879402	17.9736828	9.2619512	32.1514288	12.2368945	11.629734	11.1968081	19.5816896	11.8786922	5.2995906	16.4826192	8.6719267
12.4210404	18.7567199	11.1507485	8.2257667	14.9504398	28.0588779	16.4690947	7.2023844	14.1201602	20.2014142	18.0769229	9.6150979	10.1007127	15.4012583	9.2433726
40.1317103	12.6911967	33.2208091	17.3409044	15.2164726	24.0708411	52.2513754	14.9483836	15.1801442	3.8175557	21.6731428	3.8175557	15.100293	20.4863718	3.8175557
15.8495891	8.3557226	21.4061481	18.6001382	11.862625	12.6887524	20.2115947	7.5750934	13.2678787	11.6914015	19.742865	11.8254744	8.0512153	16.1875739	10.3908985
18.4455504	18.1151409	19.2939161	23.4562787	14.7359133	16.1433641	24.0325972	10.1405639	14.004516	15.1054178	20.7577466	3.8909221	14.1080014	21.1953871	12.8350371
13.3937234	11.8461557	24.2064165	13.1590357	14.5125125	12.2947147	36.5426978	9.7781809	11.0028389	9.6976092	15.4657087	3.8259059	3.8259059	25.1562944	3.8259059
27.9325382	9.2618028	29.1761957	19.0819034	14.7692888	13.0635241	17.0241702	11.7981965	11.5361123	16.6238528	16.6568578	8.6581982	11.7948782	15.7115112	11.3152223
37.5159269	12.3064715	47.6061126	18.860457	13.8741244	19.9384115	27.2258073	13.9071838	13.4024098	20.762789	18.7502016	3.9056383	11.5743922	25.7317809	9.9158044
58.2371441	11.0640989	26.4485194	25.7207478	4.0858061	8.5606363	29.9700093	12.0353021	11.5071916	4.0858061	21.3746274	10.5638273	15.4016077	17.5952207	4.0858061
17.9711062	10.9927526	36.3335146	22.7668676	9.7947579	14.3147825	21.8689171	9.3582688	12.9596474	16.6038172	22.3315124	3.8612958	8.5556429	23.3700435	13.8001369
13.8576997	14.7330962	15.8801011	17.1663415	14.6622053	12.0311221	20.2102578	7.6844304	11.2668122	12.8206253	16.5557269	8.7265307	11.5278766	15.7065734	8.1638957
27.0729688	15.238017	27.4074071	15.2994203	14.2339208	28.2078762	35.9452417	10.5602902	12.3248933	15.2866531	21.6598451	3.6356312	13.5321308	19.758274	11.4043168
49.1666051	10.5899831	37.1329366	16.7389971	11.7565464	13.29882	28.7887596	10.9018186	10.0185486	10.684677	18.0297215	4.0412413	15.9155618	20.6700421	11.5073489
27.9392619	17.6551479	29.1410847	43.2641945	17.7008122	13.8398208	12.6793684	13.5763342	11.5610063	18.8347653	16.2701522	3.7489863	12.8438297	15.2607046	18.3034086
31.798551	16.9956758	34.8378715	33.3634542	8.3242739	14.8963236	3.9987163	15.2509097	14.1494377	3.9987163	20.7640362	3.9987163	13.7088856	18.4525966	12.7828155
32.7064113	12.8493283	29.9244049	29.7150337	13.4214639	11.1313593	16.5750212	10.8956774	11.5412292	15.4399529	15.8952217	9.3976729	13.8676482	18.2788945	3.9002371
