"Cell","h","monocle3_pseudotime","UMAP1","UMAP2","cluster","partition"
12,0,1.73866355727602,3.73363208770752,1.47015511989594,"1","1"
34,0,1.73867055223631,3.75254082679749,1.50345623493195,"1","1"
49,0,1.73867754719661,3.75339961051941,1.51966321468353,"1","1"
50,0,1.7386845421569,3.82555103302002,1.71208333969116,"1","1"
83,0,1.73869153711719,3.64059615135193,1.67292940616608,"1","1"
440,12,1.74524787977889,2.45975470542908,1.42969346046448,"1","1"
74,0,1.82541473849909,3.38763976097107,0.31012350320816,"1","1"
46,0,1.92016419219112,3.55803847312927,2.46002554893494,"1","1"
575,24,1.96760482597269,3.58760952949524,2.52779054641724,"1","1"
783,72,2.10007042057316,2.77073740959167,0.706650078296661,"1","1"
450,12,2.11803169429073,2.21522879600525,1.3069760799408,"1","1"
287,6,2.16126915845965,3.73675179481506,2.64390730857849,"1","1"
90,0,2.17204922259594,3.77054929733276,2.506272315979,"1","1"
63,0,2.22665408832559,3.86352896690369,2.25121355056763,"1","1"
88,0,2.23030607376806,3.87555146217346,2.20132684707642,"1","1"
11,0,2.25787952244503,3.3751392364502,1.77092242240906,"1","1"
33,0,2.25788651740532,3.14525938034058,2.05763816833496,"1","1"
67,0,2.25789351236561,3.02958726882935,1.60984492301941,"1","1"
69,0,2.25790050732591,3.38574934005737,1.66475355625153,"1","1"
113,0,2.2579075022862,3.03566336631775,2.06139540672302,"1","1"
246,6,2.25791449724649,3.19744205474854,2.07726836204529,"1","1"
764,72,2.25792149220678,3.11918091773987,1.93824529647827,"1","1"
782,72,2.25792848716707,2.9390926361084,1.91731262207031,"1","1"
825,72,2.25793548212737,3.01629996299744,1.74921107292175,"1","1"
176,1,2.27955504155384,3.4749071598053,1.8581166267395,"1","1"
820,72,2.28339037853093,3.49596571922302,1.84220826625824,"1","1"
21,0,2.28462377528071,3.19748950004578,2.12133455276489,"1","1"
9,0,2.30585104563645,3.89928507804871,2.44123029708862,"1","1"
344,6,2.31548567142575,3.08174324035645,2.25894856452942,"1","1"
56,0,2.31776150326937,2.60443091392517,0.661205768585205,"1","1"
111,0,2.38039208104047,3.61542677879333,1.82472968101501,"1","1"
622,48,2.38123677033666,3.32425808906555,2.09667539596558,"1","1"
103,0,2.42541486204401,3.51087260246277,1.96560597419739,"1","1"
276,6,2.43769022713998,3.43231010437012,2.05062460899353,"1","1"
80,0,2.55581077385686,3.24494457244873,2.33929419517517,"1","1"
524,24,2.63066276228264,2.51557159423828,-0.0157504249364138,"1","1"
572,24,2.63066975724293,2.72176742553711,-0.270420044660568,"1","1"
808,72,2.63067675220322,2.83297514915466,-0.278774112462997,"1","1"
553,24,2.6436828847421,2.61631774902344,-0.259054630994797,"1","1"
470,12,2.66955027108326,2.38091468811035,0.202866658568382,"1","1"
931,96,2.70120840562348,2.28237700462341,0.304751574993134,"1","1"
905,96,2.71767943603573,2.09200310707092,0.461733669042587,"1","1"
472,12,2.74643535813583,2.04359221458435,0.52356219291687,"1","1"
394,12,2.74874481552216,2.00184774398804,0.556818187236786,"1","1"
459,12,2.76839758579441,2.36731314659119,-0.0485305264592171,"1","1"
78,0,2.78127212603335,3.49822425842285,2.35702586174011,"1","1"
592,24,2.78127912099364,3.4529595375061,2.43979740142822,"1","1"
871,96,2.79808684251017,2.13352179527283,0.502403080463409,"1","1"
421,12,2.7988464024806,1.98191428184509,0.616394639015198,"1","1"
805,72,2.81992182941616,2.09306764602661,0.552104711532593,"1","1"
909,96,2.83038893167201,2.90914487838745,-0.0485487692058086,"1","1"
953,96,2.8725619207415,2.30811452865601,-0.0950764417648315,"1","1"
864,96,2.8738741614168,2.40807390213013,0.364762485027313,"1","1"
388,12,2.9888026566957,2.11548233032227,0.685969889163971,"1","1"
699,48,3.02542896435861,3.26386094093323,-0.1397315710783,"1","1"
889,96,3.20206432198573,2.89119935035706,0.296365976333618,"1","1"
60,0,3.20295504724616,2.28611326217651,0.74943083524704,"1","1"
6,0,3.22659025959473,1.77351891994476,-0.0310833342373371,"1","1"
903,96,3.22841443896756,1.80084586143494,0.0515016429126263,"1","1"
881,96,3.23144259136048,1.65903496742249,0.012821682728827,"1","1"
939,96,3.23182070485011,1.76660442352295,0.125542223453522,"1","1"
407,12,3.23305498259584,1.76626694202423,0.163655027747154,"1","1"
561,24,3.23438822699286,1.01703357696533,-0.498986691236496,"1","1"
485,24,3.23667520291566,0.60886013507843,-0.811217308044434,"1","1"
519,24,3.23702418313878,0.740852952003479,-0.676454603672028,"1","1"
408,12,3.23752371644109,0.682086884975433,-0.716263294219971,"1","1"
412,12,3.24063537870466,1.56382656097412,0.209660723805428,"1","1"
435,12,3.24066054807149,1.65394306182861,0.294926255941391,"1","1"
461,12,3.24101865385809,1.51452612876892,0.174888923764229,"1","1"
437,12,3.24547745609925,1.50844752788544,0.308575659990311,"1","1"
828,72,3.24580287280404,1.7719395160675,0.566190659999847,"1","1"
543,24,3.24585877643641,1.627934217453,0.432378053665161,"1","1"
478,12,3.2460376656352,1.71481442451477,0.519415378570557,"1","1"
777,72,3.2489094605755,1.88713526725769,0.0462815314531326,"1","1"
839,72,3.25081630622281,2.98989319801331,0.266069650650024,"1","1"
43,0,3.25424044067825,2.46912908554077,0.658367097377777,"1","1"
900,96,3.27140681005619,2.51881146430969,0.636537373065948,"1","1"
879,96,3.31833365572263,1.47230339050293,-0.40968456864357,"1","1"
191,1,3.34337081656431,1.92612242698669,-0.134448155760765,"1","1"
501,24,3.34961734638405,1.62963509559631,-0.407530546188354,"1","1"
545,24,3.38808341286121,1.7373114824295,-0.437821179628372,"1","1"
597,24,3.39010597264963,1.28136193752289,-0.616648852825165,"1","1"
580,24,3.40974993095289,0.899810135364532,-0.799732089042664,"1","1"
484,24,3.4251846517096,0.841891527175903,-0.850707828998566,"1","1"
585,24,3.51351046453827,0.801573574542999,-1.03069579601288,"1","1"
531,24,3.51717860891098,0.262080132961273,-1.24466741085052,"1","1"
576,24,3.52403924457369,0.721857130527496,-1.08089029788971,"1","1"
901,96,3.52515141004324,1.71319997310638,-0.702297627925873,"1","1"
483,24,3.52877261256007,0.564857542514801,-1.14996480941772,"1","1"
770,72,3.54811653513757,2.58427929878235,-0.410574525594711,"1","1"
497,24,3.59516651357482,0.438607633113861,-1.32208406925201,"1","1"
540,24,3.59539867805077,0.16482849419117,-1.42762792110443,"1","1"
104,0,3.61654873516884,2.4174473285675,-0.602059900760651,"1","1"
498,24,3.61943584127255,1.95388305187225,-0.785421788692474,"1","1"
558,24,3.62726121544588,0.580299854278564,-1.32740676403046,"1","1"
654,48,4.49904211782491,2.21377229690552,-1.23951828479767,"1","1"
538,24,4.50319049840053,2.17325592041016,-1.24635076522827,"1","1"
495,24,4.56776586818444,2.10591864585876,-1.15973567962646,"1","1"
659,48,4.58395480747143,2.41309475898743,-1.02712726593018,"1","1"
583,24,4.58598576183152,1.91719245910645,-1.193403840065,"1","1"
681,48,4.63849237067441,2.13205909729004,-1.03070640563965,"1","1"
594,24,4.65599922004133,2.166428565979,-0.989223062992096,"1","1"
590,24,4.66921181641157,1.47617495059967,-1.20302259922028,"1","1"
719,48,4.692255154668,2.04499340057373,-0.96923041343689,"1","1"
899,96,4.69315769924523,2.59901833534241,-0.77810400724411,"1","1"
419,12,4.69631794708887,0.130863100290298,-0.720268666744232,"1","1"
578,24,4.69835614856201,2.01365828514099,-0.969616413116455,"1","1"
464,12,4.69993124645796,0.173481449484825,-0.614499092102051,"1","1"
655,48,4.71008119711085,2.11828708648682,-0.913907587528229,"1","1"
418,12,4.71620291058328,0.646223425865173,0.676320374011993,"1","1"
460,12,4.71715432795885,0.0565392002463341,-1.03897452354431,"1","1"
669,48,4.74585817000249,1.84703302383423,-0.945989429950714,"1","1"
526,24,4.74974367621103,0.111210264265537,-1.0417605638504,"1","1"
637,48,4.75290029026795,2.27931618690491,-0.786099851131439,"1","1"
482,24,4.76587956704832,0.129281759262085,-1.06922388076782,"1","1"
536,24,4.76767501510131,0.508382618427277,-1.36709034442902,"1","1"
420,12,4.76813668360145,0.509183585643768,0.0216897949576378,"1","1"
368,12,4.76887882910823,0.553689479827881,0.14715588092804,"1","1"
596,24,4.77200532422599,0.310485333204269,-1.42747473716736,"1","1"
468,12,4.79326097962294,0.463273227214813,-0.235863953828812,"1","1"
474,12,4.79489234542003,0.413497477769852,-0.388304173946381,"1","1"
423,12,4.82190263923429,0.417002141475677,-0.511885762214661,"1","1"
401,12,4.82648009106411,0.437725633382797,-0.474406540393829,"1","1"
446,12,4.83118946077322,0.18526603281498,-1.23005855083466,"1","1"
380,12,4.8352209501058,0.472745984792709,-0.416040360927582,"1","1"
366,12,4.83960945376342,0.412190467119217,-0.613407850265503,"1","1"
427,12,4.86206170442369,0.839064955711365,0.513741791248322,"1","1"
416,12,4.88415153492049,0.454205870628357,-0.712074398994446,"1","1"
379,12,4.91876085860099,0.588040411472321,-0.495219826698303,"1","1"
399,12,5.00198315514577,1.09272861480713,0.556663751602173,"1","1"
386,12,5.02717005041905,1.14103376865387,0.572075426578522,"1","1"
364,12,5.05517896795503,1.24661576747894,0.739664137363434,"1","1"
377,12,5.10067906075316,1.20597958564758,0.396453589200974,"1","1"
506,24,5.12629177299283,1.16960144042969,0.164098083972931,"1","1"
489,24,5.18787673751058,2.81408715248108,-1.05579078197479,"1","1"
443,12,5.19323119393622,1.56011283397675,0.625095367431641,"1","1"
925,96,5.19323818889651,1.4858216047287,0.610073268413544,"1","1"
493,24,5.19807296337009,2.79360485076904,-1.1671085357666,"1","1"
509,24,5.27324850688005,2.69170928001404,-1.3985767364502,"1","1"
696,48,5.29672395481235,2.69638729095459,-1.03350102901459,"1","1"
116,0,5.3071437690735,2.69191884994507,-0.949949204921722,"1","1"
568,24,5.3698222577717,-0.544407069683075,-0.0325689390301704,"1","1"
508,24,5.37921308058467,-0.0456623770296574,0.784367918968201,"1","1"
552,24,5.38546245357512,0.0585428588092327,0.931754469871521,"1","1"
707,48,5.41155789788509,0.0874467268586159,0.840091943740845,"1","1"
562,24,5.43697284211586,2.5310218334198,-1.16892290115356,"1","1"
406,12,5.446866627685,-0.472873985767365,-0.327176302671432,"1","1"
397,12,5.46865142254692,-0.0381088480353355,0.310967862606049,"1","1"
384,12,5.48794853704833,0.256346762180328,0.718458592891693,"1","1"
445,12,5.49042504851264,0.390006214380264,0.937637269496918,"1","1"
473,12,5.49844199964672,0.232593461871147,0.620092689990997,"1","1"
569,24,5.50208954870295,2.4578902721405,-1.18810045719147,"1","1"
451,12,5.51461081980772,0.275555789470673,0.60691499710083,"1","1"
337,6,5.53043071178141,0.548361599445343,0.995649099349976,"1","1"
431,12,5.53205307867724,0.349605113267899,0.640948593616486,"1","1"
555,24,5.54463424238083,2.39513540267944,-1.3801201581955,"1","1"
454,12,5.56663457044165,0.594148993492126,0.878401100635529,"1","1"
405,12,5.58672908962552,0.690374791622162,0.936559081077576,"1","1"
376,12,5.60985849417526,-0.221315160393715,-0.92527848482132,"1","1"
400,12,5.60986548913556,0.164284810423851,-0.489374309778214,"1","1"
403,12,5.60987248409585,-0.038555383682251,-0.794168293476105,"1","1"
409,12,5.60987947905614,-0.0209190621972084,-1.05429327487946,"1","1"
417,12,5.60988647401643,0.0365596786141396,-0.810265481472015,"1","1"
422,12,5.60989346897672,-0.208942905068398,-0.883719384670258,"1","1"
426,12,5.60990046393701,-0.0748541727662086,-0.533989012241364,"1","1"
438,12,5.60990745889731,-0.16835717856884,-1.00874376296997,"1","1"
448,12,5.6099144538576,-0.124258480966091,-1.19319474697113,"1","1"
456,12,5.60992144881789,-0.05099992826581,-0.976765990257263,"1","1"
523,24,5.62875591724911,2.31286358833313,-1.2586042881012,"1","1"
535,24,5.6937537418437,2.09267234802246,-1.48425579071045,"1","1"
547,24,5.693760736804,2.13402390480042,-1.64976441860199,"1","1"
548,24,5.69376773176429,2.12654328346252,-1.41537117958069,"1","1"
559,24,5.69377472672458,2.1407732963562,-1.3533753156662,"1","1"
570,24,5.69378172168487,1.94263398647308,-1.5615781545639,"1","1"
571,24,5.69378871664516,2.0727379322052,-1.55861127376556,"1","1"
581,24,5.69379571160546,2.10709476470947,-1.42061567306519,"1","1"
684,48,5.69380270656575,2.18129062652588,-1.42623937129974,"1","1"
697,48,5.69380970152604,1.78629124164581,-1.62474477291107,"1","1"
704,48,5.69381669648633,1.61879849433899,-1.69897305965424,"1","1"
256,6,6.02565587511324,3.8907458782196,-1.61144185066223,"2","2"
343,6,6.02692421449031,3.92482423782349,-1.56006824970245,"2","2"
45,0,6.0473969926633,4.04665422439575,-0.463022887706757,"1","1"
132,1,6.05486630823151,3.80468678474426,-1.91996824741364,"2","2"
297,6,6.05532388795351,3.88018560409546,-1.79321146011353,"2","2"
208,1,6.05615244513508,3.81249976158142,-1.91361737251282,"2","2"
243,6,6.06980976756903,0.201571851968765,2.80497002601624,"1","1"
244,6,6.06981676252932,0.00829207617789507,2.87666702270508,"1","1"
245,6,6.06982375748961,0.636961579322815,2.74382495880127,"1","1"
252,6,6.0698307524499,0.612399041652679,2.91922092437744,"1","1"
254,6,6.06983774741019,0.384579658508301,2.72286534309387,"1","1"
259,6,6.06984474237049,1.01907515525818,2.27535843849182,"1","1"
260,6,6.06985173733078,0.947466909885406,2.37938642501831,"1","1"
261,6,6.06985873229107,-0.0522627346217632,2.76218056678772,"1","1"
267,6,6.06986572725136,0.393250495195389,2.40549087524414,"1","1"
268,6,6.06987272221165,0.575770735740662,2.09895277023315,"1","1"
269,6,6.06987971717195,0.424653768539429,2.93385124206543,"1","1"
270,6,6.06988671213224,0.202414005994797,2.24285674095154,"1","1"
271,6,6.06989370709253,0.41904228925705,2.93951773643494,"1","1"
273,6,6.06990070205282,0.991572141647339,2.07160568237305,"1","1"
275,6,6.06990769701311,0.837594628334045,2.98141193389893,"1","1"
277,6,6.06991469197341,0.30184018611908,2.33016109466553,"1","1"
278,6,6.0699216869337,0.476578086614609,2.72332215309143,"1","1"
288,6,6.06992868189399,0.727356731891632,2.56786417961121,"1","1"
291,6,6.06993567685428,0.573086857795715,2.6636176109314,"1","1"
292,6,6.06994267181457,0.121536299586296,2.31589341163635,"1","1"
294,6,6.06994966677486,0.214406803250313,2.43164587020874,"1","1"
302,6,6.06995666173516,0.851702570915222,2.32706117630005,"1","1"
303,6,6.06996365669545,0.649925529956818,2.76754760742188,"1","1"
304,6,6.06997065165574,0.349887728691101,2.93277716636658,"1","1"
306,6,6.06997764661603,-0.132419988512993,2.83184695243835,"1","1"
307,6,6.06998464157632,0.425166189670563,2.42844748497009,"1","1"
308,6,6.06999163653662,0.275903910398483,2.63700127601624,"1","1"
309,6,6.06999863149691,0.605573415756226,2.02929401397705,"1","1"
310,6,6.0700056264572,0.643630087375641,2.97760581970215,"1","1"
311,6,6.07001262141749,0.69436240196228,2.59384894371033,"1","1"
313,6,6.07001961637778,0.97322279214859,2.27666687965393,"1","1"
314,6,6.07002661133808,1.06031513214111,2.31673240661621,"1","1"
320,6,6.07003360629837,-0.112856715917587,1.81292772293091,"1","1"
322,6,6.07004060125866,0.0365161336958408,2.93224167823792,"1","1"
326,6,6.07004759621895,0.496268391609192,2.7174756526947,"1","1"
328,6,6.07005459117924,-0.315207809209824,2.93540334701538,"1","1"
330,6,6.07006158613954,0.154727175831795,2.97300148010254,"1","1"
332,6,6.07006858109983,0.858687400817871,2.30490446090698,"1","1"
334,6,6.07007557606012,0.518369913101196,2.72067165374756,"1","1"
335,6,6.07008257102041,0.398778975009918,2.15054559707642,"1","1"
336,6,6.0700895659807,-0.222912013530731,2.89365935325623,"1","1"
338,6,6.07009656094099,1.11515033245087,2.19718813896179,"1","1"
340,6,6.07010355590129,-0.11168098449707,2.04008412361145,"1","1"
346,6,6.07011055086158,0.685425817966461,2.10601878166199,"1","1"
347,6,6.07011754582187,0.11440060287714,2.83974885940552,"1","1"
350,6,6.07012454078216,0.117570847272873,2.36551260948181,"1","1"
357,6,6.07013153574245,0.996572852134705,2.12392973899841,"1","1"
359,6,6.07013853070275,0.306455701589584,2.24418425559998,"1","1"
436,12,6.07014552566304,0.0365214087069035,1.96478044986725,"1","1"
452,12,6.07015252062333,-0.149291351437569,1.91349077224731,"1","1"
465,12,6.07015951558362,-0.0123864691704512,2.30017709732056,"1","1"
500,24,6.07016651054391,0.424097329378128,1.89746594429016,"1","1"
434,12,6.09551339131564,0.21419557929039,1.71802008152008,"1","1"
599,24,6.09604190332786,3.7553026676178,-2.23173689842224,"2","2"
319,6,6.11055215501293,-0.206729382276535,1.75954806804657,"1","1"
312,6,6.13939763383,0.811532914638519,1.80348265171051,"1","1"
169,1,6.14435772294542,4.24034357070923,-1.66813707351685,"2","2"
128,1,6.14536897564838,3.98877048492432,-2.1043438911438,"2","2"
165,1,6.14651144523281,3.9793689250946,-2.12670755386353,"2","2"
145,1,6.14849605079193,4.33413219451904,-1.53031587600708,"2","2"
163,1,6.150722915398,4.28100776672363,-1.63351500034332,"2","2"
247,6,6.15309675857471,-0.25927597284317,1.86308169364929,"1","1"
124,1,6.15680589028422,4.1579647064209,-1.87769711017609,"2","2"
215,1,6.16295424244668,3.96372842788696,-2.24411416053772,"2","2"
157,1,6.17181060873028,4.03381252288818,-2.17299938201904,"2","2"
274,6,6.186591771216,0.734380900859833,1.71804022789001,"1","1"
355,6,6.20027757188005,-0.447767227888107,2.90746140480042,"1","1"
342,6,6.21104475521862,-0.432479739189148,2.72963523864746,"1","1"
187,1,6.22810682036204,-0.506556212902069,3.14954805374146,"1","1"
293,6,6.25188072598671,-0.429580420255661,2.44831967353821,"1","1"
367,12,6.3065688687652,-0.384289592504501,1.27343022823334,"1","1"
546,24,6.34328135717883,2.86948895454407,-1.46099865436554,"1","1"
667,48,6.35574079746817,3.25224423408508,-0.60110729932785,"1","1"
224,1,6.36737513301155,3.03746914863586,-0.969582438468933,"1","1"
463,12,6.42918404685149,-0.363913744688034,1.1058543920517,"1","1"
266,6,6.44373245159489,-0.653040945529938,2.81870985031128,"1","1"
298,6,6.45027840564908,-0.60127580165863,2.40743637084961,"1","1"
432,12,6.47547168091442,-0.21234405040741,1.07806253433228,"1","1"
429,12,6.4911806857993,-0.315665632486343,1.03049218654633,"1","1"
441,12,6.49348084150759,-0.189731478691101,1.05830383300781,"1","1"
305,6,6.53277538019267,-0.7349454164505,2.83500218391418,"1","1"
476,12,6.55935170387812,0.0764394551515579,1.03119075298309,"1","1"
369,12,6.58735293030453,-0.451636433601379,0.814514338970184,"1","1"
584,24,6.58735992526483,-0.636889815330505,0.654013454914093,"1","1"
453,12,6.64287654003918,-0.646937429904938,1.50388336181641,"1","1"
563,24,6.74677753723363,-0.84363466501236,1.27103459835052,"1","1"
467,12,6.81373949684181,-0.757446587085724,1.20196497440338,"1","1"
444,12,6.82470638425522,-0.911440968513489,1.54877531528473,"1","1"
301,6,6.84695753115124,-0.926912903785706,1.70145058631897,"1","1"
341,6,6.8633236554211,-0.880667388439178,2.90240216255188,"1","1"
248,6,6.86454549732598,-0.886773765087128,2.81133913993835,"1","1"
360,6,6.87010201369202,-0.921351611614227,2.26908874511719,"1","1"
282,6,6.8966608630685,-0.920968949794769,2.80747127532959,"1","1"
315,6,6.90068972067151,-0.980353653430939,1.76599526405334,"1","1"
589,24,6.93479003620638,-1.03062570095062,1.49824142456055,"1","1"
253,6,6.95994808474759,-1.01760709285736,2.24732756614685,"1","1"
241,6,6.96345706854229,-1.00398755073547,2.5746910572052,"1","1"
325,6,6.97282342475743,-1.0106109380722,2.63678622245789,"1","1"
264,6,7.00128766827259,-1.04234516620636,2.6065137386322,"1","1"
139,1,7.034027569768,4.5582857131958,-2.39815282821655,"2","2"
